complaint_id,complainant_ethnicity,complainant_gender,complainant_age_incident,fado_type,allegation,precinct,board_disposition
12127,Black,Male,30.0,Force,Physical force,77.0,Exonerated
16212,Hispanic,Male,45.0,Force,Vehicle,76.0,Unsubstantiated
16212,Hispanic,Male,45.0,Abuse of Authority,Property damaged,76.0,Unsubstantiated
16212,Hispanic,Male,45.0,Abuse of Authority,Threat of force (verbal or physical),76.0,Unsubstantiated
21553,Black,Male,27.0,Abuse of Authority,Stop,67.0,Substantiated (Charges)
21553,Black,Male,27.0,Abuse of Authority,Search (of person),67.0,Unsubstantiated
21899,Black,Male,29.0,Discourtesy,Word,67.0,Unsubstantiated
24903,Black,Female,37.0,Abuse of Authority,Threat of arrest,40.0,Unsubstantiated
24903,Black,Female,37.0,Discourtesy,Word,40.0,Unsubstantiated
24903,Black,Female,37.0,Abuse of Authority,Refusal to provide name/shield number,40.0,Unsubstantiated
24903,Black,Female,37.0,Abuse of Authority,Stop,40.0,Unsubstantiated
28360,Other Race,Male,24.0,Abuse of Authority,Stop,40.0,Substantiated (Charges)
28360,Other Race,Male,24.0,Abuse of Authority,Seizure of property,40.0,Substantiated (Charges)
28360,Other Race,Male,24.0,Abuse of Authority,Threat of arrest,40.0,Substantiated (Charges)
28360,Other Race,Male,24.0,Abuse of Authority,Refusal to provide name/shield number,40.0,Unsubstantiated
28670,Black,Female,38.0,Discourtesy,Word,40.0,Unsubstantiated
30790,Hispanic,Male,26.0,Force,Physical force,40.0,Unsubstantiated
30790,Hispanic,Male,26.0,Abuse of Authority,Stop,40.0,Unsubstantiated
21361,Black,Male,40.0,Abuse of Authority,Vehicle search,79.0,Exonerated
29047,Black,Male,28.0,Abuse of Authority,Frisk,73.0,Unsubstantiated
29047,Black,Male,28.0,Abuse of Authority,Stop,73.0,Unsubstantiated
18831,Black,Male,51.0,Abuse of Authority,Vehicle search,79.0,Unsubstantiated
18831,Black,Male,51.0,Abuse of Authority,Stop,79.0,Unsubstantiated
18930,Black,Male,39.0,Abuse of Authority,Search (of person),79.0,Unsubstantiated
18930,Black,Male,39.0,Force,Physical force,79.0,Unsubstantiated
29047,Black,Male,28.0,Abuse of Authority,Search (of person),73.0,Unsubstantiated
31630,Black,Male,24.0,Abuse of Authority,Refusal to provide name/shield number,79.0,Unsubstantiated
31630,Black,Male,24.0,Abuse of Authority,Strip-searched,79.0,Unsubstantiated
34407,Black,Male,22.0,Abuse of Authority,Threat of force (verbal or physical),73.0,Exonerated
34407,Black,Male,22.0,Abuse of Authority,Threat of force (verbal or physical),73.0,Unsubstantiated
34407,Black,Male,22.0,Discourtesy,Word,73.0,Unsubstantiated
34407,Black,Male,22.0,Abuse of Authority,Stop,73.0,Substantiated (Command Discipline B)
34407,Black,Male,22.0,Abuse of Authority,Other,73.0,Substantiated (Command Discipline B)
34407,Black,Male,22.0,Abuse of Authority,Other,73.0,Substantiated (Command Discipline B)
34407,Black,Male,22.0,Abuse of Authority,Strip-searched,73.0,Substantiated (Command Discipline B)
14213,Black,Male,49.0,Abuse of Authority,Question,77.0,Exonerated
14213,Black,Male,49.0,Abuse of Authority,Refusal to obtain medical treatment,77.0,Unsubstantiated
16453,Black,Male,26.0,Abuse of Authority,Stop,77.0,Unsubstantiated
19266,Black,Male,34.0,Force,Physical force,77.0,Exonerated
28299,Black,Male,23.0,Force,Physical force,77.0,Substantiated (Charges)
9642,Hispanic,Male,17.0,Force,Physical force,83.0,Exonerated
9642,Hispanic,Male,17.0,Abuse of Authority,Question and/or stop,83.0,Exonerated
10303,Black,Male,20.0,Abuse of Authority,Frisk,73.0,Unsubstantiated
10303,Black,Male,20.0,Abuse of Authority,Search (of person),73.0,Unsubstantiated
10303,Black,Male,20.0,Abuse of Authority,Question and/or stop,73.0,Unsubstantiated
10303,Black,Male,20.0,Abuse of Authority,Refusal to provide name/shield number,73.0,Unsubstantiated
12565,Black,Male,46.0,Force,Gun fired,81.0,Exonerated
14209,Black,Male,20.0,Force,Physical force,81.0,Exonerated
14209,Black,Male,20.0,Discourtesy,Word,81.0,Unsubstantiated
16502,Black,Female,23.0,Abuse of Authority,Vehicle search,90.0,Exonerated
16502,Black,Female,23.0,Force,Physical force,90.0,Exonerated
17491,Black,Male,25.0,Abuse of Authority,Refusal to provide name/shield number,77.0,Substantiated (Charges)
26253,Black,Male,23.0,Abuse of Authority,Vehicle search,73.0,Exonerated
16096,White,Male,,Abuse of Authority,Retaliatory summons,19.0,Substantiated (Charges)
16096,White,Male,,Force,Physical force,19.0,Substantiated (Charges)
37350,Black,Female,40.0,Abuse of Authority,Other,20.0,Exonerated
28445,Black,Male,21.0,Abuse of Authority,Search (of person),73.0,Substantiated (Command Discipline)
28445,Black,Male,43.0,Abuse of Authority,Refusal to provide name/shield number,73.0,Unsubstantiated
28445,Black,Male,21.0,Force,Radio as club,73.0,Unsubstantiated
28445,Black,Male,21.0,Abuse of Authority,Stop,73.0,Exonerated
38511,Black,Male,,Abuse of Authority,Frisk,75.0,Unsubstantiated
38511,Other Race,Female,21.0,Abuse of Authority,Vehicle stop,75.0,Unsubstantiated
13135,Black,Male,34.0,Abuse of Authority,Vehicle search,73.0,Exonerated
14420,Black,Male,24.0,Abuse of Authority,Stop,73.0,Exonerated
15794,Hispanic,Male,26.0,Force,Other blunt instrument as a club,73.0,Unsubstantiated
21449,Black,Male,21.0,Force,Physical force,73.0,Exonerated
22669,Black,Male,25.0,Force,Physical force,73.0,Exonerated
23927,Black,Female,41.0,Abuse of Authority,Threat to damage/seize property,75.0,Unsubstantiated
30637,Black,Female,23.0,Abuse of Authority,Search (of person),73.0,Unsubstantiated
30637,Black,Female,23.0,Abuse of Authority,Stop,73.0,Unsubstantiated
30637,Black,Female,23.0,Abuse of Authority,Frisk,73.0,Unsubstantiated
32212,Hispanic,Male,24.0,Abuse of Authority,Search (of person),73.0,Unsubstantiated
32212,Hispanic,Male,24.0,Discourtesy,Word,73.0,Unsubstantiated
32212,Hispanic,Male,24.0,Abuse of Authority,Strip-searched,73.0,Unsubstantiated
32212,Hispanic,Male,24.0,Abuse of Authority,Threat of arrest,73.0,Exonerated
32212,Hispanic,Male,24.0,Abuse of Authority,Frisk,73.0,Substantiated (Command Discipline A)
28683,Black,Male,33.0,Force,Gun Pointed,67.0,Unsubstantiated
30017,Black,Male,53.0,Force,Physical force,67.0,Unsubstantiated
34513,Black,Male,48.0,Force,Gun Pointed,67.0,Exonerated
34513,Black,Male,48.0,Abuse of Authority,Vehicle search,67.0,Unsubstantiated
34513,Black,Male,48.0,Discourtesy,Word,67.0,Unsubstantiated
34513,Black,Male,48.0,Abuse of Authority,Vehicle stop,67.0,Unsubstantiated
34513,Black,Male,48.0,Abuse of Authority,Threat of force (verbal or physical),67.0,Unsubstantiated
35768,Black,Male,26.0,Abuse of Authority,Interference with recording,67.0,Unsubstantiated
37443,Black,Male,26.0,Abuse of Authority,Vehicle stop,67.0,Exonerated
37443,Black,Male,26.0,Force,Gun Pointed,67.0,Exonerated
37443,Black,Male,26.0,Discourtesy,Word,67.0,Unsubstantiated
37443,Black,Male,26.0,Abuse of Authority,Vehicle search,67.0,Substantiated (Command Discipline A)
37443,Black,Male,26.0,Abuse of Authority,Frisk,67.0,Substantiated (Command Discipline A)
37443,Black,Male,26.0,Force,Physical force,67.0,Substantiated (Command Discipline A)
30308,Hispanic,Male,23.0,Abuse of Authority,Property damaged,115.0,Unsubstantiated
30308,Hispanic,Male,23.0,Abuse of Authority,Refusal to provide name/shield number,115.0,Substantiated (Formalized Training)
34407,Black,Male,22.0,Abuse of Authority,Stop,73.0,Substantiated (Command Discipline A)
34407,Black,Male,22.0,Abuse of Authority,Other,73.0,Substantiated (Command Discipline A)
11191,Black,Female,21.0,Abuse of Authority,Vehicle stop,26.0,Exonerated
11191,Black,Male,25.0,Force,Physical force,26.0,Exonerated
12089,Hispanic,Male,20.0,Force,Physical force,26.0,Exonerated
20069,Black,Female,47.0,Discourtesy,Word,77.0,Unsubstantiated
10755,White,Female,31.0,Abuse of Authority,Vehicle search,26.0,Substantiated (Charges)
11191,Black,Male,25.0,Force,Pepper spray,26.0,Exonerated
14229,Black,Female,35.0,Abuse of Authority,Threat to damage/seize property,26.0,Exonerated
17243,Hispanic,Male,19.0,Abuse of Authority,Strip-searched,83.0,Unsubstantiated
17243,Hispanic,Male,19.0,Discourtesy,Action,83.0,Unsubstantiated
17243,Hispanic,Male,19.0,Abuse of Authority,Stop,83.0,Exonerated
21133,Black,Male,45.0,Discourtesy,Word,75.0,Unsubstantiated
21133,Black,Male,45.0,Abuse of Authority,Search (of person),75.0,Unsubstantiated
21133,Black,Male,45.0,Abuse of Authority,Stop,75.0,Exonerated
21133,Black,Male,45.0,Abuse of Authority,Frisk,75.0,Unsubstantiated
23474,Hispanic,Male,32.0,Abuse of Authority,Frisk,75.0,Substantiated (Command Discipline)
23782,Black,Male,20.0,Abuse of Authority,Threat of force (verbal or physical),75.0,Unsubstantiated
23782,Black,Male,20.0,Abuse of Authority,Vehicle search,75.0,Exonerated
24057,White,Female,38.0,Discourtesy,Word,81.0,Unsubstantiated
24057,White,Female,38.0,Force,Gun Pointed,81.0,Exonerated
25777,Black,Male,27.0,Force,Physical force,75.0,Exonerated
35049,Hispanic,Male,24.0,Abuse of Authority,Question,75.0,Unsubstantiated
35049,Hispanic,Male,24.0,Abuse of Authority,Stop,75.0,Unsubstantiated
22319,Hispanic,Male,53.0,Force,Physical force,25.0,Unsubstantiated
30044,Black,Male,23.0,Abuse of Authority,Frisk,77.0,Substantiated (Command Discipline A)
32212,Black,Male,,Abuse of Authority,Frisk,73.0,Unsubstantiated
30266,Black,Male,44.0,Discourtesy,Word,6.0,Substantiated (Formalized Training)
43673,Black,Female,42.0,Abuse of Authority,Threat of arrest,24.0,Exonerated
23085,Black,Female,63.0,Abuse of Authority,Refusal to process civilian complaint,84.0,Exonerated
29989,Hispanic,Male,43.0,Discourtesy,Word,114.0,Unsubstantiated
35740,White,Female,53.0,Abuse of Authority,Refusal to provide name/shield number,23.0,Unsubstantiated
40543,White,Male,63.0,Force,Chokehold,14.0,Unsubstantiated
40543,White,Male,63.0,Abuse of Authority,Refusal to provide shield number,14.0,Unsubstantiated
16002,Black,Male,,Discourtesy,Word,71.0,Substantiated (Charges)
16002,Black,Male,,Abuse of Authority,Property damaged,71.0,Substantiated (Charges)
23681,White,Male,25.0,Force,Physical force,76.0,Exonerated
34164,Hispanic,Female,33.0,Discourtesy,Word,23.0,Substantiated (Command Discipline A)
35449,Hispanic,Male,46.0,Abuse of Authority,Threat of force (verbal or physical),23.0,Unsubstantiated
35449,Hispanic,Male,46.0,Force,Physical force,23.0,Exonerated
35740,White,Female,53.0,Abuse of Authority,Refusal to provide name/shield number,23.0,Unsubstantiated
40543,White,Female,26.0,Abuse of Authority,Refusal to provide shield number,14.0,Unsubstantiated
40543,White,Male,63.0,Abuse of Authority,Property damaged,14.0,Unsubstantiated
40543,White,Male,63.0,Force,Physical force,14.0,Unsubstantiated
13726,Black,Male,19.0,Force,Gun Pointed,71.0,Exonerated
14680,White,Male,31.0,Abuse of Authority,Frisk,71.0,Substantiated (Charges)
14680,White,Male,31.0,Abuse of Authority,Stop,71.0,Substantiated (Charges)
14680,White,Male,31.0,Abuse of Authority,Search (of person),71.0,Substantiated (Charges)
30371,Other Race,Male,38.0,Force,Physical force,69.0,Exonerated
30371,Other Race,Male,38.0,Abuse of Authority,Refusal to obtain medical treatment,69.0,Unsubstantiated
37789,Black,Male,29.0,Abuse of Authority,Vehicle search,69.0,Unsubstantiated
17536,Black,Male,42.0,Abuse of Authority,Question,42.0,Exonerated
13659,Black,Male,60.0,Abuse of Authority,Vehicle stop,42.0,Exonerated
13659,Black,Male,60.0,Discourtesy,Word,42.0,Unsubstantiated
15047,Black,Female,28.0,Offensive Language,Gender,42.0,Unsubstantiated
15047,Black,Female,28.0,Discourtesy,Word,42.0,Unsubstantiated
15047,Black,Female,28.0,Abuse of Authority,Threat of force (verbal or physical),42.0,Unsubstantiated
17536,Black,Male,42.0,Abuse of Authority,Strip-searched,42.0,Unsubstantiated
19177,Hispanic,Male,20.0,Force,Physical force,42.0,Unsubstantiated
19763,Black,Male,19.0,Abuse of Authority,Refusal to provide name/shield number,44.0,Unsubstantiated
27817,Hispanic,Female,30.0,Discourtesy,Word,42.0,Unsubstantiated
27817,Hispanic,Female,30.0,Abuse of Authority,Threat to damage/seize property,42.0,Unsubstantiated
34880,Hispanic,Male,32.0,Force,Physical force,44.0,Unsubstantiated
34880,Hispanic,Male,32.0,Discourtesy,Word,44.0,Exonerated
34880,Hispanic,Male,32.0,Abuse of Authority,Stop,44.0,Substantiated (Formalized Training)
34880,Hispanic,Male,32.0,Abuse of Authority,Retaliatory arrest,44.0,Substantiated (Formalized Training)
17657,Black,Female,41.0,Abuse of Authority,Frisk,25.0,Substantiated (Charges)
17657,Black,Female,41.0,Abuse of Authority,Vehicle stop,25.0,Exonerated
19864,Black,Male,31.0,Abuse of Authority,Search (of person),44.0,Exonerated
19864,Black,Male,31.0,Abuse of Authority,Stop,44.0,Exonerated
19864,Black,Male,31.0,Abuse of Authority,Frisk,44.0,Exonerated
19864,Black,Male,31.0,Force,Physical force,44.0,Exonerated
19864,Black,Male,31.0,Discourtesy,Word,44.0,Unsubstantiated
19864,Black,Male,31.0,Abuse of Authority,Threat of force (verbal or physical),44.0,Unsubstantiated
23691,Black,Male,19.0,Abuse of Authority,Threat of force (verbal or physical),44.0,Unsubstantiated
27257,Hispanic,Male,20.0,Abuse of Authority,Refusal to provide name/shield number,44.0,Unsubstantiated
28279,Hispanic,Male,67.0,Abuse of Authority,Refusal to provide name/shield number,44.0,Unsubstantiated
28279,Hispanic,Male,67.0,Force,Physical force,44.0,Substantiated (Instructions)
9449,Black,Male,30.0,Force,Nightstick as club (incl asp & baton),40.0,Unsubstantiated
9449,Black,Male,30.0,Discourtesy,Word,40.0,Unsubstantiated
9449,Black,Male,30.0,Force,Physical force,40.0,Substantiated (Charges)
9449,Black,Male,30.0,Abuse of Authority,Question and/or stop,40.0,Substantiated (Charges)
10903,Hispanic,Male,26.0,Abuse of Authority,Question and/or stop,40.0,Unsubstantiated
10903,Hispanic,Male,26.0,Abuse of Authority,Search (of person),40.0,Unsubstantiated
10903,Hispanic,Male,26.0,Abuse of Authority,Threat of arrest,40.0,Unsubstantiated
10903,Hispanic,Male,26.0,Abuse of Authority,Frisk,40.0,Unsubstantiated
14263,Black,Male,29.0,Force,Physical force,42.0,Exonerated
24767,Hispanic,Male,16.0,Discourtesy,Word,40.0,Unsubstantiated
33614,Hispanic,Male,,Abuse of Authority,Vehicle search,47.0,Unsubstantiated
33614,Hispanic,Male,,Abuse of Authority,Stop,47.0,Unsubstantiated
20665,Black,Male,44.0,Abuse of Authority,Search (of person),23.0,Unsubstantiated
17166,Hispanic,Male,42.0,Discourtesy,Word,25.0,Unsubstantiated
17166,Hispanic,Male,42.0,Abuse of Authority,Vehicle stop,25.0,Unsubstantiated
20665,Black,Male,44.0,Abuse of Authority,Frisk,23.0,Unsubstantiated
20665,Black,Male,44.0,Force,Physical force,23.0,Unsubstantiated
21850,Black,Male,45.0,Abuse of Authority,Stop,23.0,Unsubstantiated
21850,Black,Male,45.0,Abuse of Authority,Threat of arrest,23.0,Unsubstantiated
21850,Black,Male,45.0,Abuse of Authority,Refusal to provide name/shield number,23.0,Unsubstantiated
21850,Black,Male,45.0,Abuse of Authority,Search (of person),23.0,Unsubstantiated
21850,Black,Male,45.0,Abuse of Authority,Frisk,23.0,Unsubstantiated
23052,Other Race,Male,40.0,Force,Nightstick as club (incl asp & baton),23.0,Unsubstantiated
32148,Hispanic,Male,41.0,Force,Chokehold,25.0,Substantiated (Charges)
32148,Hispanic,Male,41.0,Force,Nightstick as club (incl asp & baton),25.0,Unsubstantiated
32148,Hispanic,Male,41.0,Discourtesy,Word,25.0,Unsubstantiated
34339,Black,Female,34.0,Abuse of Authority,Stop,52.0,Substantiated (Command Lvl Instructions)
28420,Hispanic,Male,46.0,Abuse of Authority,Search (of person),40.0,Unsubstantiated
28420,Hispanic,Male,46.0,Abuse of Authority,Frisk,40.0,Unsubstantiated
28420,Hispanic,Male,46.0,Abuse of Authority,Vehicle search,40.0,Unsubstantiated
34339,Black,Female,34.0,Abuse of Authority,Stop,52.0,Substantiated (Command Lvl Instructions)
26052,Black,Male,36.0,Force,Physical force,47.0,Unsubstantiated
15571,Black,Male,24.0,Abuse of Authority,Vehicle search,47.0,Exonerated
15571,Black,Male,24.0,Force,Gun Pointed,47.0,Exonerated
16741,Black,Female,42.0,Abuse of Authority,Vehicle search,47.0,Exonerated
24312,Black,Female,51.0,Force,Physical force,47.0,Exonerated
28248,White,Male,36.0,Abuse of Authority,Search (of person),46.0,Unsubstantiated
28248,White,Male,36.0,Abuse of Authority,Vehicle search,46.0,Unsubstantiated
28248,White,Male,36.0,Abuse of Authority,Vehicle stop,46.0,Unsubstantiated
33614,Hispanic,Male,,Abuse of Authority,Search (of person),47.0,Unsubstantiated
33614,Hispanic,Male,,Abuse of Authority,Frisk,47.0,Unsubstantiated
33614,Hispanic,Male,,Abuse of Authority,Vehicle search,47.0,Unsubstantiated
33614,Hispanic,Male,,Abuse of Authority,Stop,47.0,Unsubstantiated
34880,Hispanic,Male,32.0,Abuse of Authority,Refusal to provide name/shield number,44.0,Unsubstantiated
34880,Hispanic,Male,32.0,Abuse of Authority,Search (of person),44.0,Unsubstantiated
34880,Hispanic,Male,32.0,Force,Physical force,44.0,Unsubstantiated
34880,Hispanic,Male,32.0,Abuse of Authority,Stop,44.0,Substantiated (Formalized Training)
34880,Hispanic,Male,32.0,Abuse of Authority,Retaliatory arrest,44.0,Substantiated (Formalized Training)
5213,Black,Female,32.0,Discourtesy,Demeanor/tone,44.0,Substantiated (Charges)
17870,White,Male,47.0,Force,Physical force,43.0,Exonerated
17933,Hispanic,Male,39.0,Force,Gun Pointed,43.0,Exonerated
19411,Black,Male,20.0,Force,Hit against inanimate object,43.0,Unsubstantiated
13381,Other Race,Male,30.0,Abuse of Authority,Threat of arrest,43.0,Exonerated
13381,Other Race,Male,30.0,Abuse of Authority,Frisk,43.0,Exonerated
16703,Hispanic,Male,43.0,Abuse of Authority,Question,43.0,Unsubstantiated
16703,Hispanic,Male,43.0,Abuse of Authority,Search (of person),43.0,Substantiated (Charges)
16703,Hispanic,Male,43.0,Abuse of Authority,Frisk,43.0,Substantiated (Charges)
17132,Black,Female,44.0,Abuse of Authority,Stop,43.0,Unsubstantiated
19411,Black,Male,20.0,Force,Physical force,43.0,Exonerated
21328,Black,Male,57.0,Abuse of Authority,Stop,43.0,Unsubstantiated
21328,Black,Male,57.0,Abuse of Authority,Search (of person),43.0,Unsubstantiated
21328,Black,Male,57.0,Force,Handcuffs too tight,43.0,Unsubstantiated
21328,Black,Male,57.0,Discourtesy,Word,43.0,Unsubstantiated
21328,Black,Male,57.0,Abuse of Authority,Frisk,43.0,Unsubstantiated
22227,Black,Male,51.0,Abuse of Authority,Search (of person),43.0,Substantiated (Charges)
22227,Black,Female,46.0,Abuse of Authority,Stop,43.0,Substantiated (Charges)
22227,Black,Male,51.0,Abuse of Authority,Frisk,43.0,Substantiated (Charges)
16020,Black,Male,26.0,Force,Physical force,79.0,Exonerated
19272,Black,Male,33.0,Abuse of Authority,Stop,79.0,Unsubstantiated
19272,Black,Male,33.0,Abuse of Authority,Refusal to provide name/shield number,79.0,Unsubstantiated
19505,Black,Male,24.0,Abuse of Authority,Refusal to provide name/shield number,79.0,Unsubstantiated
19773,Black,Male,17.0,Abuse of Authority,Strip-searched,79.0,Unsubstantiated
25257,Black,Male,48.0,Discourtesy,Word,79.0,Unsubstantiated
27882,Hispanic,Male,24.0,Abuse of Authority,Frisk,43.0,Substantiated (Charges)
33136,Hispanic,Male,37.0,Abuse of Authority,Search (of person),40.0,Unsubstantiated
33136,Hispanic,Male,39.0,Abuse of Authority,Vehicle stop,40.0,Unsubstantiated
33136,Hispanic,Male,37.0,Abuse of Authority,Frisk,40.0,Substantiated (Formalized Training)
